attack_cat,label,id
Normal,0,50929
Fuzzers,1,50930
Normal,0,50931
Normal,0,50932
Normal,0,50933
Exploits,1,50934
Reconnaissance,1,50935
Fuzzers,1,50936
Fuzzers,1,50937
Generic,1,50938
Generic,1,50939
Normal,0,50940
Normal,0,50941
Normal,0,50942
Generic,1,50943
Fuzzers,1,50944
Reconnaissance,1,50945
Generic,1,50946
Normal,0,50947
Exploits,1,50948
Generic,1,50949
DoS,1,50950
Analysis,1,50951
Normal,0,50952
Fuzzers,1,50953
Backdoor,1,50954
Normal,0,50955
Exploits,1,50956
Normal,0,50957
DoS,1,50958
Normal,0,50959
Exploits,1,50960
Normal,0,50961
Exploits,1,50962
Normal,0,50963
Exploits,1,50964
Fuzzers,1,50965
Normal,0,50966
Exploits,1,50967
Normal,0,50968
Exploits,1,50969
DoS,1,50970
Reconnaissance,1,50971
Normal,0,50972
Normal,0,50973
Analysis,1,50974
Generic,1,50975
Exploits,1,50976
Normal,0,50977
Exploits,1,50978
Generic,1,50979
Generic,1,50980
Reconnaissance,1,50981
Exploits,1,50982
Fuzzers,1,50983
Normal,0,50984
Generic,1,50985
Backdoor,1,50986
Shellcode,1,50987
Normal,0,50988
Normal,0,50989
Normal,0,50990
Reconnaissance,1,50991
Exploits,1,50992
Exploits,1,50993
Normal,0,50994
Normal,0,50995
Shellcode,1,50996
Analysis,1,50997
Exploits,1,50998
Generic,1,50999
Normal,0,51000
Normal,0,51001
Normal,0,51002
Exploits,1,51003
Fuzzers,1,51004
Generic,1,51005
Normal,0,51006
Exploits,1,51007
Normal,0,51008
Generic,1,51009
Fuzzers,1,51010
Generic,1,51011
Exploits,1,51012
Exploits,1,51013
Fuzzers,1,51014
Analysis,1,51015
DoS,1,51016
Exploits,1,51017
Fuzzers,1,51018
Exploits,1,51019
Fuzzers,1,51020
Exploits,1,51021
Generic,1,51022
Normal,0,51023
Fuzzers,1,51024
Exploits,1,51025
Normal,0,51026
Exploits,1,51027
Exploits,1,51028
Normal,0,51029
Normal,0,51030
Generic,1,51031
Generic,1,51032
Normal,0,51033
Normal,0,51034
DoS,1,51035
DoS,1,51036
Generic,1,51037
Fuzzers,1,51038
Normal,0,51039
DoS,1,51040
Fuzzers,1,51041
Generic,1,51042
Generic,1,51043
Generic,1,51044
Generic,1,51045
Normal,0,51046
Normal,0,51047
Generic,1,51048
Reconnaissance,1,51049
Normal,0,51050
Generic,1,51051
Normal,0,51052
Normal,0,51053
Generic,1,51054
Reconnaissance,1,51055
Exploits,1,51056
Generic,1,51057
Exploits,1,51058
Generic,1,51059
Fuzzers,1,51060
Fuzzers,1,51061
Generic,1,51062
Generic,1,51063
DoS,1,51064
DoS,1,51065
Generic,1,51066
Normal,0,51067
Normal,0,51068
Fuzzers,1,51069
Fuzzers,1,51070
Reconnaissance,1,51071
Generic,1,51072
Generic,1,51073
DoS,1,51074
Normal,0,51075
Generic,1,51076
Normal,0,51077
Normal,0,51078
Normal,0,51079
Exploits,1,51080
Normal,0,51081
Normal,0,51082
Normal,0,51083
Fuzzers,1,51084
Exploits,1,51085
Exploits,1,51086
Normal,0,51087
Fuzzers,1,51088
Reconnaissance,1,51089
Normal,0,51090
Fuzzers,1,51091
Normal,0,51092
Exploits,1,51093
Generic,1,51094
Normal,0,51095
Exploits,1,51096
Normal,0,51097
Exploits,1,51098
Normal,0,51099
DoS,1,51100
Normal,0,51101
Normal,0,51102
Reconnaissance,1,51103
Generic,1,51104
Exploits,1,51105
Exploits,1,51106
Generic,1,51107
Normal,0,51108
Analysis,1,51109
Fuzzers,1,51110
Reconnaissance,1,51111
Exploits,1,51112
Exploits,1,51113
Fuzzers,1,51114
Fuzzers,1,51115
Normal,0,51116
Generic,1,51117
Generic,1,51118
Exploits,1,51119
Generic,1,51120
Exploits,1,51121
Generic,1,51122
Fuzzers,1,51123
Normal,0,51124
Exploits,1,51125
Normal,0,51126
Exploits,1,51127
Generic,1,51128
Fuzzers,1,51129
Normal,0,51130
Generic,1,51131
Analysis,1,51132
DoS,1,51133
Normal,0,51134
Generic,1,51135
Fuzzers,1,51136
Normal,0,51137
Reconnaissance,1,51138
Normal,0,51139
Normal,0,51140
Normal,0,51141
Fuzzers,1,51142
Normal,0,51143
DoS,1,51144
Normal,0,51145
Normal,0,51146
Generic,1,51147
Exploits,1,51148
DoS,1,51149
Generic,1,51150
Fuzzers,1,51151
Exploits,1,51152
Normal,0,51153
Exploits,1,51154
Normal,0,51155
Shellcode,1,51156
Normal,0,51157
Generic,1,51158
Exploits,1,51159
Generic,1,51160
Generic,1,51161
Generic,1,51162
Reconnaissance,1,51163
Normal,0,51164
Fuzzers,1,51165
Generic,1,51166
Normal,0,51167
Normal,0,51168
Reconnaissance,1,51169
Exploits,1,51170
Normal,0,51171
Reconnaissance,1,51172
Exploits,1,51173
Generic,1,51174
Normal,0,51175
DoS,1,51176
Exploits,1,51177
Normal,0,51178
Reconnaissance,1,51179
Generic,1,51180
Normal,0,51181
Analysis,1,51182
Exploits,1,51183
Generic,1,51184
Generic,1,51185
Normal,0,51186
Exploits,1,51187
Reconnaissance,1,51188
Exploits,1,51189
Fuzzers,1,51190
Normal,0,51191
Normal,0,51192
Reconnaissance,1,51193
Fuzzers,1,51194
Generic,1,51195
Reconnaissance,1,51196
Exploits,1,51197
Generic,1,51198
Exploits,1,51199
Normal,0,51200
Normal,0,51201
Normal,0,51202
Normal,0,51203
Generic,1,51204
DoS,1,51205
Generic,1,51206
Normal,0,51207
Normal,0,51208
Exploits,1,51209
Generic,1,51210
Generic,1,51211
Normal,0,51212
Normal,0,51213
Shellcode,1,51214
Fuzzers,1,51215
Normal,0,51216
Reconnaissance,1,51217
Normal,0,51218
Analysis,1,51219
Fuzzers,1,51220
Generic,1,51221
Fuzzers,1,51222
Exploits,1,51223
Generic,1,51224
Fuzzers,1,51225
DoS,1,51226
Exploits,1,51227
Exploits,1,51228
Reconnaissance,1,51229
Normal,0,51230
Normal,0,51231
Exploits,1,51232
DoS,1,51233
Normal,0,51234
Generic,1,51235
Normal,0,51236
Fuzzers,1,51237
Generic,1,51238
Generic,1,51239
Fuzzers,1,51240
Reconnaissance,1,51241
Normal,0,51242
Normal,0,51243
Normal,0,51244
Normal,0,51245
Fuzzers,1,51246
Normal,0,51247
Exploits,1,51248
DoS,1,51249
Reconnaissance,1,51250
Normal,0,51251
Normal,0,51252
Normal,0,51253
Generic,1,51254
Normal,0,51255
Generic,1,51256
Generic,1,51257
Fuzzers,1,51258
DoS,1,51259
Normal,0,51260
Exploits,1,51261
Exploits,1,51262
Fuzzers,1,51263
Reconnaissance,1,51264
Exploits,1,51265
Fuzzers,1,51266
Exploits,1,51267
Fuzzers,1,51268
Generic,1,51269
DoS,1,51270
Reconnaissance,1,51271
Exploits,1,51272
Exploits,1,51273
Exploits,1,51274
Fuzzers,1,51275
Generic,1,51276
Reconnaissance,1,51277
Normal,0,51278
Normal,0,51279
Generic,1,51280
Normal,0,51281
Fuzzers,1,51282
Normal,0,51283
DoS,1,51284
Generic,1,51285
Generic,1,51286
Normal,0,51287
Fuzzers,1,51288
Reconnaissance,1,51289
Exploits,1,51290
Exploits,1,51291
Generic,1,51292
Generic,1,51293
Fuzzers,1,51294
Normal,0,51295
Normal,0,51296
Exploits,1,51297
Normal,0,51298
DoS,1,51299
Exploits,1,51300
Exploits,1,51301
Exploits,1,51302
Reconnaissance,1,51303
Normal,0,51304
Exploits,1,51305
Reconnaissance,1,51306
Shellcode,1,51307
Normal,0,51308
DoS,1,51309
DoS,1,51310
Normal,0,51311
DoS,1,51312
Generic,1,51313
Reconnaissance,1,51314
Generic,1,51315
Normal,0,51316
Normal,0,51317
DoS,1,51318
Normal,0,51319
Fuzzers,1,51320
Normal,0,51321
Generic,1,51322
Generic,1,51323
Normal,0,51324
Normal,0,51325
Normal,0,51326
Generic,1,51327
Exploits,1,51328
Generic,1,51329
Generic,1,51330
Generic,1,51331
Reconnaissance,1,51332
Generic,1,51333
Generic,1,51334
Backdoor,1,51335
Reconnaissance,1,51336
Fuzzers,1,51337
Normal,0,51338
Generic,1,51339
Normal,0,51340
DoS,1,51341
Generic,1,51342
Generic,1,51343
Backdoor,1,51344
Exploits,1,51345
Exploits,1,51346
Normal,0,51347
Fuzzers,1,51348
Backdoor,1,51349
Exploits,1,51350
Generic,1,51351
Normal,0,51352
Generic,1,51353
Generic,1,51354
Exploits,1,51355
Exploits,1,51356
Reconnaissance,1,51357
Shellcode,1,51358
Normal,0,51359
Normal,0,51360
DoS,1,51361
Normal,0,51362
Generic,1,51363
Normal,0,51364
Normal,0,51365
Normal,0,51366
Generic,1,51367
Normal,0,51368
Normal,0,51369
Analysis,1,51370
Generic,1,51371
Exploits,1,51372
Exploits,1,51373
Generic,1,51374
Fuzzers,1,51375
Fuzzers,1,51376
Normal,0,51377
Exploits,1,51378
Fuzzers,1,51379
Normal,0,51380
Reconnaissance,1,51381
Exploits,1,51382
Normal,0,51383
Exploits,1,51384
Normal,0,51385
Normal,0,51386
Analysis,1,51387
DoS,1,51388
DoS,1,51389
Normal,0,51390
Exploits,1,51391
DoS,1,51392
Generic,1,51393
Generic,1,51394
Normal,0,51395
Normal,0,51396
Normal,0,51397
DoS,1,51398
Exploits,1,51399
Analysis,1,51400
Reconnaissance,1,51401
Normal,0,51402
Normal,0,51403
Normal,0,51404
Normal,0,51405
Shellcode,1,51406
Backdoor,1,51407
Normal,0,51408
Normal,0,51409
Normal,0,51410
Generic,1,51411
Generic,1,51412
DoS,1,51413
Normal,0,51414
DoS,1,51415
Generic,1,51416
Normal,0,51417
Generic,1,51418
Fuzzers,1,51419
Generic,1,51420
Normal,0,51421
Generic,1,51422
Generic,1,51423
Generic,1,51424
Normal,0,51425
Generic,1,51426
Normal,0,51427
Generic,1,51428
Reconnaissance,1,51429
Normal,0,51430
Generic,1,51431
Reconnaissance,1,51432
DoS,1,51433
DoS,1,51434
Normal,0,51435
Normal,0,51436
Exploits,1,51437
Normal,0,51438
Fuzzers,1,51439
Generic,1,51440
Fuzzers,1,51441
Exploits,1,51442
Fuzzers,1,51443
Normal,0,51444
DoS,1,51445
Generic,1,51446
Generic,1,51447
Generic,1,51448
Normal,0,51449
Fuzzers,1,51450
DoS,1,51451
Exploits,1,51452
DoS,1,51453
Generic,1,51454
Fuzzers,1,51455
Generic,1,51456
Exploits,1,51457
Exploits,1,51458
Backdoor,1,51459
Normal,0,51460
Normal,0,51461
Fuzzers,1,51462
Exploits,1,51463
Generic,1,51464
Normal,0,51465
Reconnaissance,1,51466
Normal,0,51467
Normal,0,51468
Exploits,1,51469
Exploits,1,51470
Exploits,1,51471
Reconnaissance,1,51472
Fuzzers,1,51473
Generic,1,51474
Normal,0,51475
DoS,1,51476
DoS,1,51477
Exploits,1,51478
Normal,0,51479
Fuzzers,1,51480
Generic,1,51481
Normal,0,51482
DoS,1,51483
Normal,0,51484
Exploits,1,51485
Generic,1,51486
Fuzzers,1,51487
Generic,1,51488
Normal,0,51489
Exploits,1,51490
Normal,0,51491
Normal,0,51492
Generic,1,51493
Normal,0,51494
Generic,1,51495
Generic,1,51496
Exploits,1,51497
Exploits,1,51498
Generic,1,51499
Exploits,1,51500
Reconnaissance,1,51501
Exploits,1,51502
Fuzzers,1,51503
Normal,0,51504
Exploits,1,51505
Generic,1,51506
Generic,1,51507
Exploits,1,51508
Exploits,1,51509
Fuzzers,1,51510
Shellcode,1,51511
Exploits,1,51512
Normal,0,51513
Exploits,1,51514
Exploits,1,51515
DoS,1,51516
Normal,0,51517
Generic,1,51518
Normal,0,51519
Generic,1,51520
Fuzzers,1,51521
Normal,0,51522
Normal,0,51523
Exploits,1,51524
Exploits,1,51525
Normal,0,51526
Normal,0,51527
Fuzzers,1,51528
Fuzzers,1,51529
Reconnaissance,1,51530
Generic,1,51531
Generic,1,51532
Normal,0,51533
Analysis,1,51534
Normal,0,51535
Fuzzers,1,51536
Generic,1,51537
Fuzzers,1,51538
Normal,0,51539
Normal,0,51540
Exploits,1,51541
Normal,0,51542
Generic,1,51543
Exploits,1,51544
Normal,0,51545
Exploits,1,51546
Normal,0,51547
Normal,0,51548
Exploits,1,51549
Fuzzers,1,51550
Exploits,1,51551
Exploits,1,51552
Fuzzers,1,51553
DoS,1,51554
Generic,1,51555
Fuzzers,1,51556
Fuzzers,1,51557
Generic,1,51558
Reconnaissance,1,51559
Normal,0,51560
Reconnaissance,1,51561
Generic,1,51562
Exploits,1,51563
DoS,1,51564
Normal,0,51565
Normal,0,51566
DoS,1,51567
Normal,0,51568
Exploits,1,51569
Exploits,1,51570
Normal,0,51571
Backdoor,1,51572
Generic,1,51573
Normal,0,51574
Normal,0,51575
Exploits,1,51576
Normal,0,51577
Fuzzers,1,51578
Generic,1,51579
DoS,1,51580
Generic,1,51581
Fuzzers,1,51582
Normal,0,51583
Reconnaissance,1,51584
Exploits,1,51585
Normal,0,51586
Reconnaissance,1,51587
Normal,0,51588
Fuzzers,1,51589
Generic,1,51590
Exploits,1,51591
Exploits,1,51592
Normal,0,51593
DoS,1,51594
Generic,1,51595
Generic,1,51596
Exploits,1,51597
Fuzzers,1,51598
Generic,1,51599
Analysis,1,51600
Generic,1,51601
Normal,0,51602
Normal,0,51603
Fuzzers,1,51604
Normal,0,51605
Reconnaissance,1,51606
Normal,0,51607
Generic,1,51608
Generic,1,51609
Generic,1,51610
Normal,0,51611
Generic,1,51612
Generic,1,51613
Generic,1,51614
Normal,0,51615
Normal,0,51616
Normal,0,51617
Generic,1,51618
Exploits,1,51619
Generic,1,51620
Fuzzers,1,51621
Normal,0,51622
Normal,0,51623
Fuzzers,1,51624
Reconnaissance,1,51625
Generic,1,51626
Exploits,1,51627
Fuzzers,1,51628
Normal,0,51629
Normal,0,51630
Analysis,1,51631
DoS,1,51632
Fuzzers,1,51633
Reconnaissance,1,51634
Exploits,1,51635
Normal,0,51636
Generic,1,51637
Fuzzers,1,51638
Fuzzers,1,51639
Generic,1,51640
Exploits,1,51641
Exploits,1,51642
DoS,1,51643
Normal,0,51644
Normal,0,51645
Exploits,1,51646
Exploits,1,51647
Normal,0,51648
Fuzzers,1,51649
Generic,1,51650
Exploits,1,51651
Normal,0,51652
Normal,0,51653
DoS,1,51654
Exploits,1,51655
Fuzzers,1,51656
Normal,0,51657
Analysis,1,51658
Normal,0,51659
Fuzzers,1,51660
Generic,1,51661
Generic,1,51662
Exploits,1,51663
Fuzzers,1,51664
DoS,1,51665
Normal,0,51666
Generic,1,51667
Normal,0,51668
Normal,0,51669
Normal,0,51670
DoS,1,51671
Normal,0,51672
Normal,0,51673
Normal,0,51674
Generic,1,51675
Shellcode,1,51676
Reconnaissance,1,51677
Normal,0,51678
DoS,1,51679
Fuzzers,1,51680
DoS,1,51681
Fuzzers,1,51682
Generic,1,51683
DoS,1,51684
Normal,0,51685
Normal,0,51686
Exploits,1,51687
DoS,1,51688
Generic,1,51689
Exploits,1,51690
Exploits,1,51691
Generic,1,51692
Generic,1,51693
Normal,0,51694
Normal,0,51695
Normal,0,51696
Normal,0,51697
Normal,0,51698
DoS,1,51699
Fuzzers,1,51700
Normal,0,51701
Generic,1,51702
Generic,1,51703
Exploits,1,51704
Exploits,1,51705
Generic,1,51706
Normal,0,51707
Exploits,1,51708
Normal,0,51709
Generic,1,51710
Exploits,1,51711
Exploits,1,51712
DoS,1,51713
Exploits,1,51714
Normal,0,51715
Generic,1,51716
Normal,0,51717
Generic,1,51718
Generic,1,51719
DoS,1,51720
Exploits,1,51721
Exploits,1,51722
Exploits,1,51723
Normal,0,51724
Normal,0,51725
Exploits,1,51726
Reconnaissance,1,51727
Fuzzers,1,51728
Analysis,1,51729
Analysis,1,51730
Fuzzers,1,51731
Normal,0,51732
DoS,1,51733
Normal,0,51734
Normal,0,51735
Reconnaissance,1,51736
DoS,1,51737
Normal,0,51738
Generic,1,51739
Reconnaissance,1,51740
Normal,0,51741
Normal,0,51742
Generic,1,51743
Normal,0,51744
Exploits,1,51745
DoS,1,51746
Generic,1,51747
Fuzzers,1,51748
Exploits,1,51749
Normal,0,51750
Normal,0,51751
Exploits,1,51752
Normal,0,51753
Generic,1,51754
Normal,0,51755
Normal,0,51756
Generic,1,51757
Fuzzers,1,51758
Generic,1,51759
Normal,0,51760
Generic,1,51761
Generic,1,51762
Exploits,1,51763
Normal,0,51764
Exploits,1,51765
Exploits,1,51766
Generic,1,51767
Normal,0,51768
Normal,0,51769
Generic,1,51770
Fuzzers,1,51771
Generic,1,51772
Exploits,1,51773
Generic,1,51774
Exploits,1,51775
Reconnaissance,1,51776
Generic,1,51777
Exploits,1,51778
Exploits,1,51779
Exploits,1,51780
Normal,0,51781
Generic,1,51782
Normal,0,51783
Normal,0,51784
Generic,1,51785
Exploits,1,51786
Normal,0,51787
Generic,1,51788
Fuzzers,1,51789
Fuzzers,1,51790
Normal,0,51791
DoS,1,51792
Normal,0,51793
Exploits,1,51794
Exploits,1,51795
Exploits,1,51796
Normal,0,51797
Analysis,1,51798
Generic,1,51799
Exploits,1,51800
Generic,1,51801
Normal,0,51802
Fuzzers,1,51803
Normal,0,51804
Generic,1,51805
Exploits,1,51806
Fuzzers,1,51807
Fuzzers,1,51808
Normal,0,51809
Generic,1,51810
Exploits,1,51811
Fuzzers,1,51812
Generic,1,51813
Fuzzers,1,51814
DoS,1,51815
Normal,0,51816
Normal,0,51817
Generic,1,51818
Fuzzers,1,51819
Exploits,1,51820
Generic,1,51821
Generic,1,51822
Generic,1,51823
Reconnaissance,1,51824
Normal,0,51825
Exploits,1,51826
Generic,1,51827
DoS,1,51828
Normal,0,51829
DoS,1,51830
DoS,1,51831
Fuzzers,1,51832
Generic,1,51833
Reconnaissance,1,51834
Generic,1,51835
Generic,1,51836
Normal,0,51837
Fuzzers,1,51838
Exploits,1,51839
Analysis,1,51840
Exploits,1,51841
Normal,0,51842
Normal,0,51843
Normal,0,51844
Reconnaissance,1,51845
Exploits,1,51846
Fuzzers,1,51847
Reconnaissance,1,51848
Normal,0,51849
Normal,0,51850
Normal,0,51851
Exploits,1,51852
Exploits,1,51853
Fuzzers,1,51854
Exploits,1,51855
Generic,1,51856
Generic,1,51857
Exploits,1,51858
DoS,1,51859
Generic,1,51860
DoS,1,51861
Exploits,1,51862
Exploits,1,51863
DoS,1,51864
Normal,0,51865
Normal,0,51866
Reconnaissance,1,51867
Normal,0,51868
Generic,1,51869
Generic,1,51870
Generic,1,51871
Reconnaissance,1,51872
Fuzzers,1,51873
Generic,1,51874
Reconnaissance,1,51875
Generic,1,51876
Exploits,1,51877
Reconnaissance,1,51878
Generic,1,51879
Fuzzers,1,51880
Generic,1,51881
Reconnaissance,1,51882
Exploits,1,51883
Normal,0,51884
Exploits,1,51885
Fuzzers,1,51886
Normal,0,51887
Exploits,1,51888
Generic,1,51889
Generic,1,51890
Shellcode,1,51891
Fuzzers,1,51892
Reconnaissance,1,51893
Exploits,1,51894
Exploits,1,51895
DoS,1,51896
Fuzzers,1,51897
Exploits,1,51898
Exploits,1,51899
Normal,0,51900
Normal,0,51901
Reconnaissance,1,51902
Normal,0,51903
Normal,0,51904
DoS,1,51905
Normal,0,51906
Fuzzers,1,51907
Fuzzers,1,51908
Reconnaissance,1,51909
Exploits,1,51910
Generic,1,51911
Fuzzers,1,51912
Generic,1,51913
Exploits,1,51914
Normal,0,51915
Fuzzers,1,51916
Normal,0,51917
Normal,0,51918
Normal,0,51919
Analysis,1,51920
Generic,1,51921
Normal,0,51922
Normal,0,51923
Normal,0,51924
Normal,0,51925
Normal,0,51926
Normal,0,51927
Fuzzers,1,51928
Generic,1,51929
Generic,1,51930
Fuzzers,1,51931
Reconnaissance,1,51932
Generic,1,51933
Reconnaissance,1,51934
Normal,0,51935
Normal,0,51936
Generic,1,51937
Fuzzers,1,51938
Generic,1,51939
Generic,1,51940
Generic,1,51941
Normal,0,51942
Fuzzers,1,51943
Normal,0,51944
Normal,0,51945
Exploits,1,51946
DoS,1,51947
Fuzzers,1,51948
Exploits,1,51949
Generic,1,51950
Normal,0,51951
Fuzzers,1,51952
Normal,0,51953
Normal,0,51954
Normal,0,51955
Shellcode,1,51956
Normal,0,51957
Normal,0,51958
Fuzzers,1,51959
Normal,0,51960
Generic,1,51961
Exploits,1,51962
Exploits,1,51963
DoS,1,51964
Reconnaissance,1,51965
Exploits,1,51966
Normal,0,51967
Exploits,1,51968
Fuzzers,1,51969
Generic,1,51970
Normal,0,51971
Reconnaissance,1,51972
Normal,0,51973
Exploits,1,51974
Normal,0,51975
Normal,0,51976
Generic,1,51977
DoS,1,51978
Exploits,1,51979
Exploits,1,51980
Normal,0,51981
Generic,1,51982
DoS,1,51983
Fuzzers,1,51984
Normal,0,51985
Generic,1,51986
Normal,0,51987
Normal,0,51988
Generic,1,51989
Exploits,1,51990
Generic,1,51991
Fuzzers,1,51992
Fuzzers,1,51993
Exploits,1,51994
Exploits,1,51995
Generic,1,51996
Normal,0,51997
Normal,0,51998
Normal,0,51999
Generic,1,52000
Normal,0,52001
Generic,1,52002
Generic,1,52003
Normal,0,52004
Exploits,1,52005
Generic,1,52006
DoS,1,52007
Fuzzers,1,52008
DoS,1,52009
Normal,0,52010
Generic,1,52011
Exploits,1,52012
Exploits,1,52013
Normal,0,52014
Worms,1,52015
Generic,1,52016
Generic,1,52017
Generic,1,52018
Exploits,1,52019
Generic,1,52020
Fuzzers,1,52021
Exploits,1,52022
Normal,0,52023
Exploits,1,52024
Exploits,1,52025
Generic,1,52026
Normal,0,52027
Normal,0,52028
Normal,0,52029
Generic,1,52030
Generic,1,52031
DoS,1,52032
Generic,1,52033
Fuzzers,1,52034
Normal,0,52035
Generic,1,52036
Normal,0,52037
Generic,1,52038
Normal,0,52039
Normal,0,52040
Exploits,1,52041
Generic,1,52042
Fuzzers,1,52043
Exploits,1,52044
Generic,1,52045
Fuzzers,1,52046
Normal,0,52047
Generic,1,52048
Fuzzers,1,52049
Generic,1,52050
Generic,1,52051
Generic,1,52052
Normal,0,52053
Generic,1,52054
Exploits,1,52055
Generic,1,52056
Normal,0,52057
Fuzzers,1,52058
Generic,1,52059
Exploits,1,52060
Generic,1,52061
Generic,1,52062
Exploits,1,52063
Normal,0,52064
Shellcode,1,52065
Fuzzers,1,52066
Exploits,1,52067
Generic,1,52068
Generic,1,52069
Generic,1,52070
Exploits,1,52071
Exploits,1,52072
Normal,0,52073
Exploits,1,52074
Exploits,1,52075
Normal,0,52076
Generic,1,52077
Generic,1,52078
Generic,1,52079
Normal,0,52080
Normal,0,52081
Normal,0,52082
Exploits,1,52083
Fuzzers,1,52084
Generic,1,52085
Normal,0,52086
Reconnaissance,1,52087
Normal,0,52088
Generic,1,52089
Normal,0,52090
Fuzzers,1,52091
Generic,1,52092
Generic,1,52093
Reconnaissance,1,52094
Normal,0,52095
Fuzzers,1,52096
Analysis,1,52097
Normal,0,52098
Normal,0,52099
Normal,0,52100
Fuzzers,1,52101
Normal,0,52102
Fuzzers,1,52103
Normal,0,52104
Reconnaissance,1,52105
Exploits,1,52106
Generic,1,52107
Reconnaissance,1,52108
Normal,0,52109
Generic,1,52110
Normal,0,52111
Reconnaissance,1,52112
Fuzzers,1,52113
Exploits,1,52114
DoS,1,52115
Backdoor,1,52116
Fuzzers,1,52117
Normal,0,52118
Exploits,1,52119
Normal,0,52120
Normal,0,52121
Normal,0,52122
Normal,0,52123
Normal,0,52124
Normal,0,52125
Reconnaissance,1,52126
Normal,0,52127
Reconnaissance,1,52128
Exploits,1,52129
Generic,1,52130
Generic,1,52131
Fuzzers,1,52132
Exploits,1,52133
Generic,1,52134
Analysis,1,52135
Reconnaissance,1,52136
Generic,1,52137
